link;scrapeado
/Restaurant_Review-g294074-d12934520-Reviews-CAVA_Wine_Bar_Shop-Bogota.html;False
/Restaurant_Review-g294074-d12934793-Reviews-Coma_Callao_Peruvian_Food-Bogota.html;False
/Restaurant_Review-g294074-d12938558-Reviews-Cafe_Reunion-Bogota.html;False
/Restaurant_Review-g294074-d12938678-Reviews-Malu_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d12947874-Reviews-La_cafeteria_restaurante_y_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d12947950-Reviews-Restaurante_El_Pulpo-Bogota.html;False
/Restaurant_Review-g294074-d12948832-Reviews-La_Nena-Bogota.html;False
/Restaurant_Review-g294074-d12948947-Reviews-Camaron_Fusion-Bogota.html;False
/Restaurant_Review-g294074-d12954259-Reviews-Anaid_Cafe_Bar_Galeria-Bogota.html;False
/Restaurant_Review-g294074-d12955705-Reviews-Rigoletto-Bogota.html;False
/Restaurant_Review-g294074-d12957322-Reviews-Shivas-Bogota.html;False
/Restaurant_Review-g294074-d12961641-Reviews-Art_cafe_cafe_bar-Bogota.html;False
/Restaurant_Review-g294074-d12966233-Reviews-La_Madonnina-Bogota.html;False
/Restaurant_Review-g294074-d12967594-Reviews-Hache_de_Hamburguesa-Bogota.html;False
/Restaurant_Review-g294074-d12968159-Reviews-Deli_Reposteria-Bogota.html;False
/Restaurant_Review-g294074-d12968160-Reviews-Deli_Reposteria-Bogota.html;False
/Restaurant_Review-g294074-d12968174-Reviews-Deli_Reposteria-Bogota.html;False
/Restaurant_Review-g294074-d12968186-Reviews-Deli_Reposteria-Bogota.html;False
/Restaurant_Review-g294074-d12968196-Reviews-Deli_Reposteria-Bogota.html;False
/Restaurant_Review-g294074-d12968280-Reviews-Tea_Republic-Bogota.html;False
/Restaurant_Review-g294074-d12970808-Reviews-Santelmo_parrilla-Bogota.html;False
/Restaurant_Review-g294074-d12970844-Reviews-Sushi_Lovers-Bogota.html;False
/Restaurant_Review-g294074-d12977662-Reviews-Dulces_Belgas-Bogota.html;False
/Restaurant_Review-g294074-d12991509-Reviews-Corchos_Barcelona_Colina-Bogota.html;False
/Restaurant_Review-g294074-d12991576-Reviews-Cattleya_Bistro-Bogota.html;False
/Restaurant_Review-g294074-d12992083-Reviews-Enchilangos_Bogota-Bogota.html;False
/Restaurant_Review-g294074-d12994669-Reviews-Tutango_Cocina_con_Pasion-Bogota.html;False
/Restaurant_Review-g294074-d12996160-Reviews-Merkava_Kafe-Bogota.html;False
/Restaurant_Review-g294074-d12996235-Reviews-Mezzogiorno_Trattoria-Bogota.html;False
/Restaurant_Review-g294074-d12999716-Reviews-Thai_Station-Bogota.html;False
/Restaurant_Review-g294074-d13000031-Reviews-Willys_Pizzeria-Bogota.html;False
/Restaurant_Review-g294074-d13000780-Reviews-Flambee_Bistro_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d13006709-Reviews-Bogowich-Bogota.html;False
/Restaurant_Review-g294074-d13071910-Reviews-Kosher_Express-Bogota.html;False
/Restaurant_Review-g294074-d13073574-Reviews-Arroceria-Bogota.html;False
/Restaurant_Review-g294074-d13073742-Reviews-Central_Cevicheria_av_19-Bogota.html;False
/Restaurant_Review-g294074-d13075234-Reviews-MQ_Sabe_a_Vida-Bogota.html;False
/Restaurant_Review-g294074-d13075676-Reviews-Capital_Bistro-Bogota.html;False
/Restaurant_Review-g294074-d13075761-Reviews-Massai_Mara_Butulu_Sas-Bogota.html;False
/Restaurant_Review-g294074-d13076436-Reviews-Empanadas_Tipicas_Del_Valle-Bogota.html;False
/Restaurant_Review-g294074-d13081302-Reviews-Helartesano_Cedritos-Bogota.html;False
/Restaurant_Review-g294074-d13090274-Reviews-Gluck_Burger-Bogota.html;False
/Restaurant_Review-g294074-d13100290-Reviews-Burger_King-Bogota.html;False
/Restaurant_Review-g294074-d13101851-Reviews-Edelweiss-Bogota.html;False
/Restaurant_Review-g294074-d13106345-Reviews-La_Barra_Cevicheria-Bogota.html;False
/Restaurant_Review-g294074-d13106370-Reviews-Nine_Fifty_Restobar-Bogota.html;False
/Restaurant_Review-g294074-d13107545-Reviews-Figo_Usaquen-Bogota.html;False
/Restaurant_Review-g294074-d13110213-Reviews-Capperi_Cucina_Usaquen-Bogota.html;False
/Restaurant_Review-g294074-d13114001-Reviews-Los_Almendros_Cafe_Bar-Bogota.html;False
/Restaurant_Review-g294074-d13116741-Reviews-Infame-Bogota.html;False
/Restaurant_Review-g294074-d13124548-Reviews-Pan_Pa_Ya-Bogota.html;False
/Restaurant_Review-g294074-d13126295-Reviews-De_Nobles_Oficial_Pan_de_Nobles-Bogota.html;False
/Restaurant_Review-g294074-d13128369-Reviews-DIOSA-Bogota.html;False
/Restaurant_Review-g294074-d13129592-Reviews-Cosette-Bogota.html;False
/Restaurant_Review-g294074-d13132939-Reviews-Don_Rocoto-Bogota.html;False
/Restaurant_Review-g294074-d13134706-Reviews-Thali-Bogota.html;False
/Restaurant_Review-g294074-d13135519-Reviews-Hornitos_Galan-Bogota.html;False
/Restaurant_Review-g294074-d13135527-Reviews-Hornitos_Av_Constitucion_Frente_Terminal_Trans-Bogota.html;False
/Restaurant_Review-g294074-d13135897-Reviews-Casa_Kanu-Bogota.html;False
/Restaurant_Review-g294074-d13136786-Reviews-Alebrije_Antojitos_Mexicanos-Bogota.html;False
/Restaurant_Review-g294074-d13140384-Reviews-Hornitos_Belalcazar-Bogota.html;False
/Restaurant_Review-g294074-d13140705-Reviews-Cocomar-Bogota.html;False
/Restaurant_Review-g294074-d13144465-Reviews-Arepana-Bogota.html;False
/Restaurant_Review-g294074-d13145351-Reviews-Vegoto_Fast_Food-Bogota.html;False
/Restaurant_Review-g294074-d13149857-Reviews-Las_Alas_DC-Bogota.html;False
/Restaurant_Review-g294074-d13150405-Reviews-Taco_Bell-Bogota.html;False
/Restaurant_Review-g294074-d13151215-Reviews-El_Recreo_De_Adan-Bogota.html;False
/Restaurant_Review-g294074-d13157292-Reviews-Santa_Hamburguesa_Usaquen-Bogota.html;False
/Restaurant_Review-g294074-d13158020-Reviews-Cule_Juguitos_Y_Fritos-Bogota.html;False
/Restaurant_Review-g294074-d13160464-Reviews-Balsa_Museo_del_Oro-Bogota.html;False
/Restaurant_Review-g294074-d13161350-Reviews-Grecia_de_Andrei-Bogota.html;False
/Restaurant_Review-g294074-d13164907-Reviews-Capo_Di_Capi-Bogota.html;False
/Restaurant_Review-g294074-d13165342-Reviews-La_Real_Gallina_Criolla-Bogota.html;False
/Restaurant_Review-g294074-d13168242-Reviews-Sierra_Nevada_Hamburguesas_y_Malteadas-Bogota.html;False
/Restaurant_Review-g294074-d13168243-Reviews-Sierra_Nevada_Hamburguesas_y_Malteadas-Bogota.html;False
/Restaurant_Review-g294074-d13168745-Reviews-Pizzology_Pizza_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d13168973-Reviews-Ciao_Bella_Pizzeria_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d13169450-Reviews-Calico_Cat_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d13172647-Reviews-Chorizos_El_Chamo-Bogota.html;False
/Restaurant_Review-g294074-d13173106-Reviews-Fucking_Delicious_Burger-Bogota.html;False
/Restaurant_Review-g294074-d13174147-Reviews-Cafe_Monstruo-Bogota.html;False
/Restaurant_Review-g294074-d13188051-Reviews-Don_Teo_Fogon_y_parrilla-Bogota.html;False
/Restaurant_Review-g294074-d13197675-Reviews-Rincon_Casa_de_paella-Bogota.html;False
/Restaurant_Review-g294074-d13197692-Reviews-Cigarreria_La_Gran_13_SAS-Bogota.html;False
/Restaurant_Review-g294074-d13198959-Reviews-Don_Pascual-Bogota.html;False
/Restaurant_Review-g294074-d13200556-Reviews-La_Lonchera-Bogota.html;False
/Restaurant_Review-g294074-d13201073-Reviews-Panacleta-Bogota.html;False
/Restaurant_Review-g294074-d13206117-Reviews-Koyote_Barbacoa-Bogota.html;False
/Restaurant_Review-g294074-d13212056-Reviews-Hamburgueseable-Bogota.html;False
/Restaurant_Review-g294074-d13219105-Reviews-Insurgentes_Taco_Bar-Bogota.html;False
/Restaurant_Review-g294074-d13220619-Reviews-El_Chile_Chilango-Bogota.html;False
/Restaurant_Review-g294074-d13223108-Reviews-Al_Agua_Patos-Bogota.html;False
/Restaurant_Review-g294074-d13223317-Reviews-Piqueteadero_Modelo-Bogota.html;False
/Restaurant_Review-g294074-d13223356-Reviews-Crepes_Waffles-Bogota.html;False
/Restaurant_Review-g294074-d13225166-Reviews-Juanelo-Bogota.html;False
/Restaurant_Review-g294074-d13225971-Reviews-Al_Agua_Patos-Bogota.html;False
/Restaurant_Review-g294074-d13229487-Reviews-Beef-Bogota.html;False
/Restaurant_Review-g294074-d13234474-Reviews-1937_Gastro_Pub-Bogota.html;False
/Restaurant_Review-g294074-d13235767-Reviews-Dpaso-Bogota.html;False
/Restaurant_Review-g294074-d13236511-Reviews-Ni_Cortes_Ni_Pizarro-Bogota.html;False
/Restaurant_Review-g294074-d13273149-Reviews-Llano_Mamona-Bogota.html;False
/Restaurant_Review-g294074-d13274896-Reviews-Quintana_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d13275803-Reviews-AFTERNOON_TEA_Santafe-Bogota.html;False
/Restaurant_Review-g294074-d13278411-Reviews-60_Nativas-Bogota.html;False
/Restaurant_Review-g294074-d13280424-Reviews-Perros_J_R-Bogota.html;False
/Restaurant_Review-g294074-d13287440-Reviews-Al_banun-Bogota.html;False
/Restaurant_Review-g294074-d13289284-Reviews-Sognare-Bogota.html;False
/Restaurant_Review-g294074-d13290324-Reviews-Cinco_Razones_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d13290914-Reviews-La_Carbonera-Bogota.html;False
/Restaurant_Review-g294074-d13293241-Reviews-Makaco_burger-Bogota.html;False
/Restaurant_Review-g294074-d13302931-Reviews-Listo_para_comer-Bogota.html;False
/Restaurant_Review-g294074-d13303002-Reviews-Vitto_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d13316371-Reviews-Coctel_del_Mar-Bogota.html;False
/Restaurant_Review-g294074-d13319746-Reviews-Matrona_Cocina_del_Caribe-Bogota.html;False
/Restaurant_Review-g294074-d13324467-Reviews-La_Granja_Naranja-Bogota.html;False
/Restaurant_Review-g294074-d13327758-Reviews-Un_ange_passe_Patisserie-Bogota.html;False
/Restaurant_Review-g294074-d13329936-Reviews-Pecorino-Bogota.html;False
/Restaurant_Review-g294074-d13330747-Reviews-Cone_N_Roll-Bogota.html;False
/Restaurant_Review-g294074-d13330896-Reviews-Miro_Restaurant-Bogota.html;False
/Restaurant_Review-g294074-d13335803-Reviews-KaffArte-Bogota.html;False
/Restaurant_Review-g294074-d13341266-Reviews-Asadero_La_Gran_Llanera-Bogota.html;False
/Restaurant_Review-g294074-d13351762-Reviews-Misky_Sangucheria_Peruana-Bogota.html;False
/Restaurant_Review-g294074-d13352056-Reviews-Jugoya-Bogota.html;False
/Restaurant_Review-g294074-d13352963-Reviews-Inka_Restaurant_Colombo_Peruano-Bogota.html;False
/Restaurant_Review-g294074-d13364586-Reviews-Alitas_Colombianas-Bogota.html;False
/Restaurant_Review-g294074-d13366082-Reviews-Brasas_Brasas-Bogota.html;False
/Restaurant_Review-g294074-d13370509-Reviews-Exxus_Oyster_Bar_Chapinero-Bogota.html;False
/Restaurant_Review-g294074-d13372845-Reviews-Chipi_Chilango-Bogota.html;False
/Restaurant_Review-g294074-d13376502-Reviews-Sopas_de_Mama_y_Postres_de_la_Abuela-Bogota.html;False
/Restaurant_Review-g294074-d13382229-Reviews-Sopas_De_Mama_Y_Postres-Bogota.html;False
/Restaurant_Review-g294074-d13382270-Reviews-Producto_Nacional_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d13382509-Reviews-L_Aderezo-Bogota.html;False
/Restaurant_Review-g294074-d13382514-Reviews-Healthy_Food_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d13382560-Reviews-Arepatacon_factory-Bogota.html;False
/Restaurant_Review-g294074-d13387062-Reviews-Piatto-Bogota.html;False
/Restaurant_Review-g294074-d13389455-Reviews-Beer_Blues_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d13389935-Reviews-Nomade_Bistro_Bar_Restaurant-Bogota.html;False
/Restaurant_Review-g294074-d13392491-Reviews-QiWok-Bogota.html;False
/Restaurant_Review-g294074-d13399155-Reviews-Theron_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d13399669-Reviews-Go_Green-Bogota.html;False
/Restaurant_Review-g294074-d13401678-Reviews-Alitas_Volando-Bogota.html;False
/Restaurant_Review-g294074-d13402208-Reviews-Pasion_Arabica-Bogota.html;False
/Restaurant_Review-g294074-d13418201-Reviews-Napule_Pizzeria-Bogota.html;False
/Restaurant_Review-g294074-d13418347-Reviews-CKUBO_Hamburguesas-Bogota.html;False
/Restaurant_Review-g294074-d13420630-Reviews-Sushi_Burrito_Express-Bogota.html;False
/Restaurant_Review-g294074-d13423141-Reviews-Hakumai-Bogota.html;False
/Restaurant_Review-g294074-d13424141-Reviews-Bigo_Beef_Parrilla-Bogota.html;False
/Restaurant_Review-g294074-d13427283-Reviews-Sierra_Nevada_Colina_Campestre-Bogota.html;False
/Restaurant_Review-g294074-d13427286-Reviews-Sierra_Nevada_Colina_Chapinero-Bogota.html;False
/Restaurant_Review-g294074-d13427289-Reviews-Sierra_Nevada_Zona_T-Bogota.html;False
/Restaurant_Review-g294074-d13427290-Reviews-Sierra_Nevada_Parque_93-Bogota.html;False
/Restaurant_Review-g294074-d13431548-Reviews-Wakos_Sushi_Grill-Bogota.html;False
/Restaurant_Review-g294074-d13431934-Reviews-Bettino-Bogota.html;False
/Restaurant_Review-g294074-d13436113-Reviews-Kalamaru_Cocina_Fusion-Bogota.html;False
/Restaurant_Review-g294074-d13438540-Reviews-El_Rancho_De_Mi_Pacifico-Bogota.html;False
/Restaurant_Review-g294074-d13440742-Reviews-Hamburguesas_Pecado_Capital_Normandia-Bogota.html;False
/Restaurant_Review-g294074-d13441534-Reviews-Kukama_Restaurante_Bar-Bogota.html;False
/Restaurant_Review-g294074-d13442435-Reviews-San_Parillon-Bogota.html;False
/Restaurant_Review-g294074-d13442829-Reviews-El_Master_Taqueria_Mexicana-Bogota.html;False
/Restaurant_Review-g294074-d13443050-Reviews-Restaurante_Presidencial-Bogota.html;False
/Restaurant_Review-g294074-d13445399-Reviews-Easy_Fish-Bogota.html;False
/Restaurant_Review-g294074-d13445475-Reviews-Fabrica-Bogota.html;False
/Restaurant_Review-g294074-d13446260-Reviews-Cafe_Leon-Bogota.html;False
/Restaurant_Review-g294074-d13446507-Reviews-Alta_Food-Bogota.html;False
/Restaurant_Review-g294074-d13447963-Reviews-Time_4_Chicken-Bogota.html;False
/Restaurant_Review-g294074-d13451258-Reviews-Galeon_Coffee_And_Friends-Bogota.html;False
/Restaurant_Review-g294074-d13456158-Reviews-Inka-Bogota.html;False
/Restaurant_Review-g294074-d13456198-Reviews-Inkanto_Peruvian_Cuisine_C_C_Multiplaza-Bogota.html;False
/Restaurant_Review-g294074-d13457116-Reviews-Lalo_Cocina_Tradicion-Bogota.html;False
/Restaurant_Review-g294074-d13457689-Reviews-Bistro_Veg_Chapinero-Bogota.html;False
/Restaurant_Review-g294074-d13461811-Reviews-Bubble_Waffle-Bogota.html;False
/Restaurant_Review-g294074-d13474241-Reviews-Choifood-Bogota.html;False
/Restaurant_Review-g294074-d13474956-Reviews-La_Chorizada-Bogota.html;False
/Restaurant_Review-g294074-d13474962-Reviews-Tropicalitas-Bogota.html;False
/Restaurant_Review-g294074-d13476209-Reviews-Waves_Heladeria-Bogota.html;False
/Restaurant_Review-g294074-d13476215-Reviews-Waves_Heladeria-Bogota.html;False
/Restaurant_Review-g294074-d13482463-Reviews-Restaurante_Mai_Tai-Bogota.html;False
/Restaurant_Review-g294074-d13482849-Reviews-Via_40_Restaurante-Bogota.html;False
/Restaurant_Review-g294074-d13494637-Reviews-Fairuz_Cocina_Libanesa-Bogota.html;False
/Restaurant_Review-g294074-d13494723-Reviews-Moztaza_Tizon-Bogota.html;False
/Restaurant_Review-g294074-d13495003-Reviews-Swami_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d13495814-Reviews-Pan_Lab_Fabrica_de_Masas-Bogota.html;False
/Restaurant_Review-g294074-d13498673-Reviews-Sioux_Urban_Grill-Bogota.html;False
/Restaurant_Review-g294074-d13499965-Reviews-Parada_de_Andres-Bogota.html;False
/Restaurant_Review-g294074-d13503203-Reviews-Pollo_Pollito_Pollote_Asado_Y_Broster-Bogota.html;False
/Restaurant_Review-g294074-d13504682-Reviews-Marinero_Real-Bogota.html;False
/Restaurant_Review-g294074-d13504773-Reviews-Restaurante_The_Garden-Bogota.html;False
/Restaurant_Review-g294074-d13505964-Reviews-Coctel_Del_Mar-Bogota.html;False
/Restaurant_Review-g294074-d13507199-Reviews-Pescaderia_Quilichao-Bogota.html;False
/Restaurant_Review-g294074-d13507439-Reviews-Irene_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d13535345-Reviews-Lima_1850_restaurante_Colonial_Peruano-Bogota.html;False
/Restaurant_Review-g294074-d13535418-Reviews-ASU_MARE_wok_beer-Bogota.html;False
/Restaurant_Review-g294074-d13536110-Reviews-Bacata_Bar-Bogota.html;False
/Restaurant_Review-g294074-d13536952-Reviews-Puro_Zumo-Bogota.html;False
/Restaurant_Review-g294074-d13538172-Reviews-Chicheria_Demente-Bogota.html;False
/Restaurant_Review-g294074-d13539767-Reviews-Llaollao_Multiplaza-Bogota.html;False
/Restaurant_Review-g294074-d13541165-Reviews-La_Bendita_Cantina_Taco_Bar-Bogota.html;False
/Restaurant_Review-g294074-d13542835-Reviews-Ceviche_66-Bogota.html;False
/Restaurant_Review-g294074-d13543241-Reviews-Osaki_89-Bogota.html;False
/Restaurant_Review-g294074-d13543619-Reviews-Black_Burger_Grill-Bogota.html;False
/Restaurant_Review-g294074-d13544772-Reviews-Maxidonas-Bogota.html;False
/Restaurant_Review-g294074-d13545039-Reviews-Baja_tacos_Tortillas-Bogota.html;False
/Restaurant_Review-g294074-d13548500-Reviews-Le_Marche_organicos-Bogota.html;False
/Restaurant_Review-g294074-d13550256-Reviews-Archie_s_Trattoria-Bogota.html;False
/Restaurant_Review-g294074-d13551003-Reviews-La_Francette-Bogota.html;False
/Restaurant_Review-g294074-d13552380-Reviews-Chapultepec_Cocina_Mexicana-Bogota.html;False
/Restaurant_Review-g294074-d13555549-Reviews-Canaguate_Sabores_Costenos-Bogota.html;False
/Restaurant_Review-g294074-d13556091-Reviews-Colo_Coffee_Roasters-Bogota.html;False
/Restaurant_Review-g294074-d13559560-Reviews-Emilia_Grace-Bogota.html;False
/Restaurant_Review-g294074-d13562397-Reviews-Food_With_Soul-Bogota.html;False
/Restaurant_Review-g294074-d13562817-Reviews-Mestizo_Vegano-Bogota.html;False
/Restaurant_Review-g294074-d13564434-Reviews-Holy_Cheese-Bogota.html;False
/Restaurant_Review-g294074-d13565335-Reviews-Food_By_Foodies-Bogota.html;False
/Restaurant_Review-g294074-d13571255-Reviews-Restaurante_Tr3z_Colombia-Bogota.html;False
/Restaurant_Review-g294074-d13587573-Reviews-90_Grados_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d13636024-Reviews-BurguerCool-Bogota.html;False
/Restaurant_Review-g294074-d13673472-Reviews-Instinto_GastroBar-Bogota.html;False
/Restaurant_Review-g294074-d13673701-Reviews-Rathskeller_Craft_Beers-Bogota.html;False
/Restaurant_Review-g294074-d13698170-Reviews-Dubai_Shawarma-Bogota.html;False
/Restaurant_Review-g294074-d13742877-Reviews-Sopas_y_Sopitas-Bogota.html;False
/Restaurant_Review-g294074-d13742904-Reviews-Restaurante_Liberty-Bogota.html;False
/Restaurant_Review-g294074-d13765805-Reviews-Caprizza-Bogota.html;False
/Restaurant_Review-g294074-d13773177-Reviews-Restaurante_Pardis-Bogota.html;False
/Restaurant_Review-g294074-d13773272-Reviews-Sr_Kebap-Bogota.html;False
/Restaurant_Review-g294074-d13792996-Reviews-San_Martin_Bistro-Bogota.html;False
/Restaurant_Review-g294074-d13794122-Reviews-Internacional_gourmet-Bogota.html;False
/Restaurant_Review-g294074-d13794818-Reviews-The_Eight_Bells-Bogota.html;False
/Restaurant_Review-g294074-d13799321-Reviews-Arrecifes-Bogota.html;False
/Restaurant_Review-g294074-d13799712-Reviews-La_Brasa_Roja-Bogota.html;False
/Restaurant_Review-g294074-d13801195-Reviews-Maria_Maria_Restaurante_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d13803269-Reviews-La_Biferia_Colina-Bogota.html;False
/Restaurant_Review-g294074-d13803575-Reviews-Elvia_Tradicion_Del_Choclo-Bogota.html;False
/Restaurant_Review-g294074-d13804883-Reviews-Dubai_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d1380679-Reviews-Famiglia-Bogota.html;False
/Restaurant_Review-g294074-d13806949-Reviews-Los_cuates-Bogota.html;False
/Restaurant_Review-g294074-d13807323-Reviews-Restaurante_El_Sabor_De_Mi_Negra-Bogota.html;False
/Restaurant_Review-g294074-d13810668-Reviews-Cava_de_Quesos-Bogota.html;False
/Restaurant_Review-g294074-d13811680-Reviews-Antonelly-Bogota.html;False
/Restaurant_Review-g294074-d13811691-Reviews-Lilivainili-Bogota.html;False
/Restaurant_Review-g294074-d13814447-Reviews-El_Viejo_Bandoneon-Bogota.html;False
/Restaurant_Review-g294074-d13818094-Reviews-Ser_Semilla_Market_Restaurant-Bogota.html;False
/Restaurant_Review-g294074-d13820539-Reviews-Okinawa_Sushi_Bar-Bogota.html;False
/Restaurant_Review-g294074-d13822147-Reviews-Dublin_Irish_Pub_Cedritos-Bogota.html;False
/Restaurant_Review-g294074-d13824825-Reviews-Bimbi-Bogota.html;False
/Restaurant_Review-g294074-d13826852-Reviews-Sierra_Nevada_Hamburguesas_y_Malteadas-Bogota.html;False
/Restaurant_Review-g294074-d13826922-Reviews-Sierra_Nevada_Hamburguesas_y_Malteadas-Bogota.html;False
/Restaurant_Review-g294074-d13827316-Reviews-La_Abue_Gilma_Restaurante_y_tradicion-Bogota.html;False
/Restaurant_Review-g294074-d13831101-Reviews-Ricchezza_Gourmet_Pizza_y_Parrilla-Bogota.html;False
/Restaurant_Review-g294074-d13831691-Reviews-OTSE_Gastro_Pub_Enoteca-Bogota.html;False
/Restaurant_Review-g294074-d13833144-Reviews-Restaurante_Andres_El_Paradero-Bogota.html;False
/Restaurant_Review-g294074-d13833801-Reviews-Milanesa_Club-Bogota.html;False
/Restaurant_Review-g294074-d13833835-Reviews-Engallados-Bogota.html;False
/Restaurant_Review-g294074-d13838516-Reviews-Plaza_Chef-Bogota.html;False
/Restaurant_Review-g294074-d13838555-Reviews-Pasterleria_Arlequin-Bogota.html;False
/Restaurant_Review-g294074-d13854173-Reviews-Green_Piece-Bogota.html;False
/Restaurant_Review-g294074-d13855888-Reviews-Mercadillo_Carne_Y_Vino-Bogota.html;False
/Restaurant_Review-g294074-d13866577-Reviews-Rausch-Bogota.html;False
/Restaurant_Review-g294074-d13869139-Reviews-OvO_PASTA_FRESCA-Bogota.html;False
/Restaurant_Review-g294074-d13871195-Reviews-Cerveceria_Tierra_Santa-Bogota.html;False
/Restaurant_Review-g294074-d13875727-Reviews-Terrace_by_Cook_s-Bogota.html;False
/Restaurant_Review-g294074-d13910935-Reviews-Hasta_en_La_Sopa-Bogota.html;False
/Restaurant_Review-g294074-d13919198-Reviews-Tandoor_Indian_Food-Bogota.html;False
/Restaurant_Review-g294074-d13923554-Reviews-Dish_Sal_y_Dulce-Bogota.html;False
/Restaurant_Review-g294074-d13927713-Reviews-Pizza_Andante-Bogota.html;False
/Restaurant_Review-g294074-d13927827-Reviews-Paprika_Bogota-Bogota.html;False
/Restaurant_Review-g294074-d13942135-Reviews-Salon_de_Onces_Espiritu_Yoga-Bogota.html;False
/Restaurant_Review-g294074-d13944403-Reviews-Wokit-Bogota.html;False
/Restaurant_Review-g294074-d13945578-Reviews-Mura-Bogota.html;False
/Restaurant_Review-g294074-d13950476-Reviews-Caledonia_Coffee_Shop-Bogota.html;False
/Restaurant_Review-g294074-d13952481-Reviews-EnPAPAte-Bogota.html;False
/Restaurant_Review-g294074-d13952881-Reviews-ArepaToGo_co-Bogota.html;False
/Restaurant_Review-g294074-d13956341-Reviews-La_Casona-Bogota.html;False
/Restaurant_Review-g294074-d13956419-Reviews-Dolce_Peccato_Puro_Gelato-Bogota.html;False
/Restaurant_Review-g294074-d13956508-Reviews-Helados_San_Sebastian-Bogota.html;False
/Restaurant_Review-g294074-d13956513-Reviews-Takumi_Sushi_Bar-Bogota.html;False
/Restaurant_Review-g294074-d13959056-Reviews-ORSO_HELADERIA_Calle_81-Bogota.html;False
/Restaurant_Review-g294074-d13961129-Reviews-El_Fish_Market_Santa_Ana-Bogota.html;False
/Restaurant_Review-g294074-d13961134-Reviews-Urania_Bar-Bogota.html;False
/Restaurant_Review-g294074-d13973685-Reviews-Restaurante_Armadillo-Bogota.html;False
/Restaurant_Review-g294074-d13978724-Reviews-Terracota_Cafe_y_Mas-Bogota.html;False
/Restaurant_Review-g294074-d13980426-Reviews-Muros_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d13982526-Reviews-Krone-Bogota.html;False
/Restaurant_Review-g294074-d13984022-Reviews-Parcela-Bogota.html;False
/Restaurant_Review-g294074-d13987213-Reviews-Hechicera-Bogota.html;False
/Restaurant_Review-g294074-d13988041-Reviews-Roerik_Video_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d13988821-Reviews-Restaurante_Fuego_Verde_Sopas_y_Carnes-Bogota.html;False
/Restaurant_Review-g294074-d13990512-Reviews-Salchichas_Tipicas_Alemanas-Bogota.html;False
/Restaurant_Review-g294074-d13992300-Reviews-Dislatte_Cafe_Cerveza-Bogota.html;False
/Restaurant_Review-g294074-d13994969-Reviews-Cafe_Quindio-Bogota.html;False
/Restaurant_Review-g294074-d13999151-Reviews-Sg_Salchipapa_Gourmet-Bogota.html;False
/Restaurant_Review-g294074-d14002491-Reviews-Lalo_Cocina_Tradicion-Bogota.html;False
/Restaurant_Review-g294074-d14002727-Reviews-Murdoc_Beer_Grill-Bogota.html;False
/Restaurant_Review-g294074-d14005327-Reviews-Guy_s_Burger_Joint-Bogota.html;False
/Restaurant_Review-g294074-d14005563-Reviews-Shake_It-Bogota.html;False
/Restaurant_Review-g294074-d14005601-Reviews-Shake_It-Bogota.html;False
/Restaurant_Review-g294074-d14010338-Reviews-Balto_Waffles_y_Cafe-Bogota.html;False
/Restaurant_Review-g294074-d14012379-Reviews-Gringo_Cantina-Bogota.html;False
/Restaurant_Review-g294074-d14013961-Reviews-La_Stradina-Bogota.html;False
/Restaurant_Review-g294074-d14031336-Reviews-Prema-Bogota.html;False
/Restaurant_Review-g294074-d14032201-Reviews-Versatil_Cocina_de_Autor-Bogota.html;False
/Restaurant_Review-g294074-d14035515-Reviews-El_Mantel_de_cuadritos-Bogota.html;False
/Restaurant_Review-g294074-d14038856-Reviews-Ala_Chaticos-Bogota.html;False
/Restaurant_Review-g294074-d14042818-Reviews-Wurst_Haus-Bogota.html;False
/Restaurant_Review-g294074-d14044734-Reviews-Sopas_De_Mama-Bogota.html;False
/Restaurant_Review-g294074-d14046501-Reviews-Artesana_Panaderia-Bogota.html;False
/Restaurant_Review-g294074-d14049354-Reviews-Don_Lomo_CIA-Bogota.html;False
/Restaurant_Review-g294074-d14051018-Reviews-Sushi_Ride_Takeout-Bogota.html;False
/Restaurant_Review-g294074-d14051069-Reviews-Typycos-Bogota.html;False
/Restaurant_Review-g294074-d14056369-Reviews-Cittalia-Bogota.html;False
